,Open,High,Low,Close,Adj Close,Volume
,94.400665,97.666664,91.102669,135.666672,94.466667,290949000
,95.666664,103.195999,94.199997,139.440002,102.639999,240730500
,100.266670,104.313332,98.294670,110.070000,98.432671,237130500
,100.066666,102.320663,99.133331,122.093330,99.940666,141403500
,99.199997,100.882668,98.066666,123.779999,99.166000,114315000
,101.000000,101.136665,94.732002,124.239998,95.384003,183123000
,96.613335,100.653999,96.292000,139.873337,99.000000,132139500
,99.667336,101.827332,97.466667,149.919998,99.133331,126225000
,99.532669,99.989334,97.887337,147.253326,99.001335,74217000
,99.388664,101.153999,98.484001,141.143326,99.305336,89884500
,99.969330,99.983330,94.334000,147.383331,96.847336,133446000
,96.533333,97.166664,92.389336,149.796661,94.571335,112834500
,93.066666,94.666664,91.000000,141.410004,91.625999,129387000
,98.000000,105.666664,95.666664,126.786667,103.650665,327441000
,107.400002,110.078667,104.484001,129.263336,108.066666,306379500
,110.999336,111.253334,108.442665,135.779999,110.047333,188664000
,111.800003,123.057335,111.522003,140.399994,122.375999,303634500
,126.599335,128.259995,123.007332,139.690002,125.806000,247117500
,124.333336,127.400002,122.747330,143.003326,125.235336,183079500
,124.045334,134.799332,123.804001,149.386673,133.455338,309177000
,136.317337,139.699326,135.003326,138.363327,136.665329,322344000
,141.751999,141.933334,128.501328,141.893326,134.279999,300954000
,131.659332,135.196671,131.199997,137.993332,134.889328,159883500
,137.333328,144.399994,136.908661,141.766663,143.544662,213591000
,145.363998,153.039993,142.833328,141.973328,149.250000,355395000
,153.007996,154.565994,145.768005,144.666672,147.559998,301218000
,148.203339,166.713333,146.703339,147.433334,166.106674,355123200
,167.380005,167.496674,156.836670,148.883331,158.350006,269523300
,159.663330,159.679993,135.039993,153.766663,149.123337,288528300
,135.743332,143.933334,134.000000,149.626663,135.666672,262788300
,134.270004,142.666672,124.006668,146.556671,139.440002,330965700
,118.666664,122.913330,109.959999,143.610001,110.070000,346397100
,118.866669,123.000000,113.836670,140.646667,122.093330,238397400
,128.736664,132.996674,120.186668,140.880005,123.779999,254791800
,127.313332,127.500000,120.166664,141.929993,124.239998,182152500
,126.983330,140.000000,124.433334,140.210007,139.873337,249061800
,145.520004,153.979996,143.566666,140.093338,149.919998,291894600
,146.623337,152.596664,145.103333,141.559998,147.253326,216837900
,138.533340,145.929993,136.000000,135.339996,141.143326,230337600
,149.313339,150.333328,142.933334,136.943329,147.383331,259220400
,151.043335,151.893326,135.690002,129.346664,149.796661,328430400
,143.199997,145.919998,139.199997,133.503326,141.410004,238742400
,135.053329,137.383331,125.293335,141.300003,126.786667,285222600
,121.266670,133.166672,117.099998,140.326660,129.263336,289683300
,131.156662,136.243332,130.433334,146.029999,135.779999,201625500
,141.539993,142.693329,138.516663,143.316666,140.399994,149158800
,138.666672,142.833328,137.199997,140.419998,139.690002,150657900
,140.440002,144.643326,140.156662,136.786667,143.003326,144436800
,146.919998,149.626663,144.806671,139.043335,149.386673,152224500
,140.463333,146.376663,138.333328,137.253326,138.363327,214290000
,141.116669,144.546661,139.776672,136.166672,141.893326,134168400
,141.263336,142.926666,135.350006,136.029999,137.993332,147438900
,139.956665,143.300003,137.949997,147.203339,141.766663,129383100
,146.146667,146.333328,141.766663,162.213333,141.973328,121263300
,143.376663,144.863327,142.153336,166.423340,144.666672,86777100
,147.333328,149.580002,146.193329,163.203339,147.433334,116373300
,147.783340,149.630005,145.533340,173.949997,148.883331,103391100
,149.926666,155.300003,149.116669,185.126663,153.766663,143639100
,150.103333,152.190002,147.500000,191.333328,149.626663,107017200
,151.479996,151.983337,146.283340,195.253326,146.556671,98327700
,148.746674,149.000000,142.956665,189.199997,143.610001,108863400
,143.916672,143.916672,139.683334,194.919998,140.646667,94968900
,140.899994,144.316666,140.416672,189.606674,140.880005,97111500
,147.306671,148.410004,141.503326,197.793335,141.929993,119979600
,140.613327,140.963333,135.793335,199.679993,140.210007,101151000
,137.210007,141.919998,136.666672,213.919998,140.093338,84717600
,141.253326,143.500000,140.033340,216.626663,141.559998,68059500
,138.826660,139.533340,135.333328,201.493332,135.339996,76354200
,136.653336,139.353333,135.486664,209.023331,136.943329,67965900
,135.633331,135.863327,126.370003,203.330002,129.346664,127533900
,131.333328,135.660004,130.766663,213.276672,133.503326,87063300
,136.576660,142.589996,135.563339,211.083328,141.300003,103055100
,143.539993,145.133331,139.033340,207.589996,140.326660,96429300
,142.766663,146.666672,141.333328,218.633331,146.029999,85243500
,145.366669,145.523331,141.426666,231.666672,143.316666,65118000
,146.500000,150.833328,140.333328,216.619995,140.419998,104499000
,140.029999,140.029999,132.009995,213.446671,136.786667,90852600
,138.816666,139.566666,136.860001,215.326660,139.043335,52073100
,138.350006,141.000000,136.506668,220.589996,137.253326,59565300
,136.949997,137.509995,133.886673,221.229996,136.166672,59313300
,136.309998,137.483337,134.696671,221.996674,136.029999,80515800
,153.389999,154.000000,144.336670,231.593338,147.203339,183564900
,149.449997,165.333328,147.833328,235.223328,162.213333,234132000
,164.000000,169.536667,162.523331,243.256668,166.423340,187425900
,165.996674,167.500000,163.020004,245.036667,163.203339,98735700
,167.833328,175.333328,167.263336,251.993332,173.949997,150780900
,180.133331,186.663330,175.399994,272.013336,185.126663,160945500
,183.353333,191.333328,181.789993,293.339996,191.333328,146790600
,193.720001,199.593338,192.816666,270.396667,195.253326,112683300
,200.736664,202.600006,184.836670,283.146667,189.199997,189009300
,199.196671,199.283340,190.683334,284.803345,194.919998,120310500
,185.479996,190.513336,180.403336,281.666656,189.606674,143327100
,196.673340,199.656662,194.143326,275.386658,197.793335,127656000
,197.003326,199.679993,195.166672,281.516663,199.679993,88203900
,201.639999,216.263336,201.016663,283.483337,213.919998,168929100
,208.503326,217.093338,206.166672,281.663330,216.626663,192795000
,217.896667,218.106674,196.000000,282.213318,201.493332,213873600
,191.456665,209.250000,188.779999,293.600006,209.023331,201249600
,205.003326,208.000000,198.933334,294.363342,203.330002,139425000
,206.333328,214.250000,203.399994,288.053345,213.276672,156121800
,214.426666,215.633331,207.933334,278.476654,211.083328,135214500
,209.410004,210.833328,201.666672,264.510010,207.589996,126287400
,209.396667,219.606674,206.500000,279.936676,218.633331,168810300
,222.966660,231.666672,209.513336,290.929993,231.666672,666378600
,222.080002,222.833328,215.356674,284.896667,216.619995,174135900
,216.000000,216.626663,204.743332,283.329987,213.446671,155148000
,210.733337,217.166672,207.523331,284.076660,215.326660,99519000
,214.330002,222.029999,213.666672,287.806671,220.589996,68596800
,224.836670,227.133331,220.266663,283.153320,221.229996,96835800
,220.333328,223.300003,218.333328,268.273346,221.996674,68732400
,224.000000,232.199997,222.786667,270.553345,231.593338,128538000
,233.330002,239.573334,230.373337,272.040009,235.223328,148949700
,239.820007,248.163330,239.063339,265.406677,243.256668,145914600
,241.220001,246.946671,239.733337,266.049988,245.036667,96735600
,252.830002,258.000000,249.699997,262.459991,251.993332,134100000
,259.209991,272.329987,258.399994,260.433319,272.013336,154496700
,285.333344,294.829987,279.463318,238.166672,293.339996,225166500
,283.133331,284.809998,267.873322,232.946671,270.396667,177904800
,277.000000,289.333344,275.779999,247.339996,283.146667,138812100
,284.253326,286.823334,277.333344,227.406662,284.803345,99937500
,281.130005,287.666656,279.583344,225.166672,281.666656,93798900
,284.000000,286.633331,273.033325,239.476669,275.386658,116332800
,279.266663,283.333344,277.666656,228.813339,281.516663,76101000
,286.246674,286.500000,279.093323,217.733337,283.483337,76997700
,285.000000,285.239990,280.473328,207.146667,281.663330,61563300
,278.103333,282.666656,276.206665,199.316666,282.213318,60199500
,285.000000,300.133331,279.606659,187.666672,293.600006,123520200
,297.126678,298.633331,290.533325,224.526672,294.363342,69394800
,290.116669,297.166656,286.220001,222.686661,288.053345,82002000
,273.333344,282.666656,267.000000,233.199997,278.476654,79134000
,276.666656,280.803345,260.033325,231.243332,264.510010,104972400
,271.429993,280.666656,265.186676,235.979996,279.936676,76174200
,281.559998,293.500000,280.733337,225.626663,290.929993,73038600
,292.339996,292.693329,284.353333,233.936661,284.896667,55030500
,285.000000,285.500000,277.806671,217.720001,283.329987,47438100
,281.666656,288.256653,279.656677,218.289993,284.076660,55699800
,289.890015,292.589996,284.916656,223.333328,287.806671,60485100
,285.040009,286.600006,280.583344,220.720001,283.153320,45473100
,281.213318,281.606659,266.673340,210.089996,268.273346,108648300
,270.813324,276.626678,267.243347,213.463333,270.553345,64868400
,267.086670,272.443329,261.776672,206.236664,272.040009,71304900
,272.666656,273.666656,264.146667,203.763336,265.406677,59406900
,259.696655,266.613342,254.003326,211.873337,266.049988,77989500
,260.299988,264.896667,258.756653,222.643326,262.459991,53871300
,265.000000,265.596680,259.123322,220.583328,260.433319,56874900
,254.213333,256.166656,236.733337,230.350006,238.166672,111809100
,220.710007,237.869995,206.333328,230.539993,232.946671,199820700
,237.283340,248.333328,231.389999,223.656662,247.339996,110301000
,242.050003,245.736664,223.526672,227.933334,227.406662,117071700
,233.333328,235.566666,219.836670,225.673340,225.166672,123267600
,230.036667,239.666672,228.350006,233.993332,239.476669,81408600
,239.426666,240.369995,228.333328,254.106674,228.813339,71196600
,229.330002,233.566666,217.236664,244.076660,217.733337,90624000
,218.600006,222.816666,200.000000,246.283340,207.146667,197758500
,208.686661,209.279999,179.830002,246.593338,199.316666,268189500
,200.183334,206.710007,186.263336,238.210007,187.666672,155361000
,202.726669,226.029999,198.403336,239.663330,224.526672,202569900
,233.433334,239.283340,218.353333,248.039993,222.686661,181817100
,233.133331,234.166672,225.726669,239.896667,233.199997,108761700
,223.333328,231.626663,222.046661,243.133331,231.243332,100751400
,231.363327,237.726669,228.013336,246.066666,235.979996,88006800
,234.449997,235.973328,223.666672,234.913330,225.626663,96587100
,218.956665,234.576660,217.003326,231.466660,233.936661,121117500
,228.096664,229.743332,217.333328,225.666672,217.720001,99674400
,215.533340,219.076660,208.206665,236.479996,218.289993,128682000
,228.196671,233.206665,222.916672,228.300003,223.333328,118536600
,225.256668,225.933334,219.169998,224.533340,220.720001,91475700
,222.636673,222.673340,210.036667,223.646667,210.089996,101385600
,204.333328,215.166672,203.166672,221.179993,213.463333,117674700
,213.956665,214.606674,199.963333,224.123337,206.236664,101558400
,205.213333,205.493332,198.673340,209.679993,203.763336,85911000
,200.583328,212.553329,197.003326,205.733337,211.873337,118297200
,215.539993,224.000000,213.703339,196.630005,222.643326,100011900
,229.456665,230.806671,219.806671,190.563339,220.583328,105895200
,235.903336,236.053329,228.233337,196.580002,230.350006,125528400
,230.100006,232.183334,227.123337,192.276672,230.539993,84815400
,229.000000,230.460007,222.613327,192.623337,223.656662,78928200
,225.793335,229.850006,223.883331,187.820007,227.933334,71772900
,225.923340,226.990005,223.143326,195.593338,225.673340,64311300
,228.566666,234.933334,227.363327,193.626663,233.993332,87407100
,237.566666,254.333328,236.886673,202.146667,254.106674,133958400
,256.899994,260.263336,242.676666,201.563339,244.076660,147052200
,247.699997,247.896667,240.436661,206.376663,246.283340,83546700
,242.883331,249.803329,241.533340,210.283340,246.593338,83938500
,239.866669,241.800003,230.600006,208.406662,238.210007,119058600
,239.139999,245.750000,236.896667,207.966660,239.663330,106827000
,234.923340,248.279999,232.666672,201.706665,248.039993,93646500
,247.166672,251.256668,239.346664,190.946671,239.896667,106770900
,239.933334,245.786667,238.486664,199.683334,243.133331,85110000
,247.000000,249.766663,244.203339,201.710007,246.066666,93115500
,239.320007,241.333328,234.449997,201.196671,234.913330,88311000
,232.136673,236.166672,231.199997,199.593338,231.466660,66813000
,233.169998,234.083328,222.833328,203.373337,225.666672,86536200
,222.529999,238.490005,222.046661,203.296661,236.479996,122276100
,234.600006,235.333328,226.833328,205.896667,228.300003,81129300
,226.313339,227.816666,219.233337,199.786667,224.533340,89217900
,227.020004,228.433334,222.446671,201.623337,223.646667,65705700
,226.919998,227.006668,216.666672,205.533340,221.179993,83353800
,221.933334,230.000000,220.073334,207.770004,224.123337,70407600
,221.633331,221.683334,209.203339,206.943329,209.679993,94177200
,199.746674,209.033340,198.533340,207.903336,205.733337,139511700
,200.830002,206.803329,195.589996,218.856674,196.630005,101470800
,200.513336,202.153336,186.550003,226.606674,190.563339,132554700
,194.470001,197.623337,190.153336,223.956665,196.580002,100112700
,191.850006,196.576660,187.066666,229.573334,192.276672,97171200
,189.333328,198.750000,187.793335,226.919998,192.623337,110491800
,184.183334,188.736664,182.326660,226.566666,187.820007,118735200
,191.666672,196.283340,190.356674,225.973328,195.593338,92463300
,198.703339,198.893326,193.333328,226.300003,193.626663,78091800
,193.866669,204.826660,191.216660,219.860001,202.146667,103674300
,202.436661,204.663330,198.570007,214.883331,201.563339,84017700
,202.520004,208.723328,200.500000,217.603333,206.376663,85917900
,206.746674,210.376663,205.403336,218.983337,210.283340,79111800
,209.500000,211.863327,207.460007,228.566666,208.406662,68211000
,209.266663,211.266663,206.850006,222.846664,207.966660,54254700
,206.710007,207.786667,199.713333,217.793335,201.706665,69908400
,200.600006,201.516663,190.406662,216.866669,190.946671,90335700
,193.236664,200.203339,192.399994,214.740005,199.683334,72110700
,197.276672,203.333328,194.293335,215.406662,201.710007,67631100
,207.669998,207.696671,198.500000,220.166672,201.196671,78160200
,200.723328,203.929993,199.210007,218.429993,199.593338,49753800
,201.293335,205.529999,200.166672,216.419998,203.373337,71758800
,203.410004,204.186661,200.506668,214.460007,203.296661,48615900
,204.076660,208.496674,203.059998,219.206665,205.896667,61272000
,205.563339,205.596664,199.410004,214.926666,199.786667,53292300
,199.179993,202.833328,197.833328,215.660004,201.623337,66432300
,200.630005,207.156662,200.446671,225.783340,205.533340,68104200
,204.456665,209.449997,203.933334,229.066666,207.770004,73682700
,208.160004,210.463333,202.960007,236.556671,206.943329,74438100
,206.083328,209.523331,205.166672,236.580002,207.903336,57476700
,210.666672,219.066666,210.013336,236.973328,218.856674,93297600
,224.996674,232.539993,222.536667,238.210007,226.606674,137947200
,229.860001,231.270004,222.899994,233.033340,223.956665,97490100
,223.880005,231.566666,223.440002,237.919998,229.573334,64884600
,228.216660,229.169998,225.296661,236.663330,226.919998,52143900
,226.589996,230.936661,226.046661,235.940002,226.566666,56774700
,227.973328,229.330002,224.266663,240.750000,225.973328,55903500
,226.326660,233.333328,224.419998,239.056671,226.300003,81163500
,227.236664,228.000000,217.133331,228.723328,219.860001,69853500
,221.423340,221.899994,212.773331,221.903336,214.883331,56376000
,209.456665,218.143326,206.820007,229.663330,217.603333,68319900
,217.726669,219.636673,214.896667,224.490005,218.983337,54421500
,220.733337,229.080002,220.720001,226.753326,228.566666,77781000
,228.773331,231.093338,222.100006,235.433334,222.846664,62898300
,223.583328,226.203339,217.613327,236.163330,217.793335,64923600
,219.463333,222.046661,212.626663,237.066666,216.866669,60628800
,218.226669,218.899994,214.066666,233.720001,214.740005,49113000
,209.963333,215.733337,207.096664,237.306671,215.406662,63891300
,217.330002,220.796661,213.500000,243.636673,220.166672,46461300
,219.869995,221.619995,216.763336,245.240005,218.429993,41859900
,218.813339,220.723328,214.866669,244.696671,216.419998,45317100
,215.453339,216.266663,212.433334,244.130005,214.460007,43814700
,216.990005,222.733337,215.703339,244.523331,219.206665,76009800
,221.133331,222.166672,209.080002,250.973328,214.926666,98439900
,215.666672,218.323334,213.133331,251.289993,215.660004,48019800
,216.596664,227.896667,216.266663,251.619995,225.783340,91183800
,223.919998,232.509995,223.000000,245.423340,229.066666,88969200
,233.333328,242.313339,232.800003,247.666672,236.556671,100847400
,239.666672,240.883331,233.669998,248.163330,236.580002,64860900
,237.000000,241.633331,236.309998,251.943329,236.973328,51007800
,238.666672,240.316666,237.136673,252.330002,238.210007,38758800
,237.300003,238.776672,232.543335,253.163330,233.033340,46869000
,236.723328,239.676666,235.043335,243.389999,237.919998,44145900
,237.996674,238.863327,233.960007,246.460007,236.663330,40296900
,237.570007,238.393326,234.736664,250.646667,235.940002,29401800
,235.446671,240.933334,233.133331,251.213333,240.750000,52377300
,241.236664,243.300003,238.113327,258.130005,239.056671,50194500
,235.023331,236.500000,225.466660,263.786682,228.723328,68032200
,224.220001,224.860001,216.279999,259.186676,221.903336,71163900
,223.250000,231.923340,223.116669,260.436676,229.663330,61048200
,226.070007,228.850006,222.529999,258.493347,224.490005,42940500
,227.616669,230.710007,224.566666,258.406677,226.753326,44525700
,228.479996,237.376663,226.916672,260.510010,235.433334,60794700
,236.893326,238.406662,234.213333,260.196655,236.163330,39249300
,235.676666,238.990005,234.666672,260.916656,237.066666,37936800
,236.103333,238.466660,232.539993,264.536682,233.720001,39642900
,235.000000,238.333328,234.033340,261.829987,237.306671,41501400
,238.240005,243.666672,237.576660,263.980011,243.636673,55812600
,244.333328,246.796661,242.146667,268.573334,245.240005,62566200
,244.693329,247.330002,243.756668,270.359985,244.696671,39612900
,244.833328,246.990005,243.513336,272.773346,244.130005,38331900
,244.083328,244.666672,241.399994,281.010010,244.523331,45738300
,246.666672,253.399994,246.419998,290.036682,250.973328,60119400
,253.860001,254.816666,246.923340,288.089996,251.289993,56379000
,251.136673,254.033340,250.543335,288.600006,251.619995,42233100
,253.199997,254.203339,244.839996,298.000000,245.423340,45552600
,246.736664,248.259995,236.283340,303.226654,247.666672,68857500
,247.523331,251.490005,245.466660,341.619995,248.163330,55574700
,248.333328,252.286667,246.119995,339.476654,251.943329,46073100
,250.943329,252.970001,249.203339,345.953339,252.330002,41770200
,252.383331,253.679993,250.000000,359.013336,253.163330,84612600
,244.853333,247.333328,239.539993,371.333344,243.389999,74273100
,244.929993,248.246674,243.479996,402.863342,246.460007,48992100
,247.843338,251.223328,246.373337,390.666656,250.646667,45378900
,251.666672,252.733337,249.306671,404.619995,251.213333,35842500
,248.630005,258.266663,248.186661,409.970001,258.130005,64119000
,257.706665,266.333344,256.436676,407.363342,263.786682,84212100
,262.399994,265.213318,255.393326,387.646667,259.186676,76144200
,259.933319,264.500000,256.893341,341.166656,260.436676,62828700
,260.333344,263.043335,258.333344,355.983337,258.493347,53868000
,259.466675,260.260010,254.529999,354.503326,258.406677,51094200
,265.500000,268.989990,258.706665,344.473328,260.510010,91449900
,261.600006,265.769989,258.066681,337.796661,260.196655,55297800
,258.733337,262.220001,257.739990,351.576660,260.916656,43898400
,261.820007,268.333344,261.126678,363.003326,264.536682,57587400
,265.403320,265.459991,260.303345,365.459991,261.829987,50215800
,262.549988,267.079987,261.833344,379.019989,263.980011,42600900
,266.976654,270.773346,265.523346,385.623322,268.573334,66060000
,270.156677,271.803345,268.593323,369.676666,270.359985,42360300
,271.829987,273.416656,271.116669,372.000000,272.773346,36741600
,274.579987,281.070007,274.116669,360.640015,281.010010,56773800
,283.929993,291.753326,283.823334,378.996674,290.036682,72621600
,292.510010,292.649994,287.503326,381.586670,288.089996,52143300
,288.450012,289.829987,285.793335,365.000000,288.600006,42096300
,285.333344,300.000000,285.166656,361.533325,298.000000,94444500
,298.500000,303.333344,296.986664,338.323334,303.226654,68642400
,316.843323,348.339996,314.733337,336.336670,341.619995,188556300
,341.563324,364.980011,333.813324,350.583344,339.476654,187245000
,346.553345,356.959991,343.593323,356.320007,345.953339,115579500
,356.103333,360.333344,351.399994,334.600006,359.013336,81639600
,360.619995,371.736664,357.736664,339.010010,371.333344,89755200
,381.666656,403.250000,372.886658,322.136658,402.863342,168146100
,386.453339,402.863342,382.000000,319.503326,390.666656,128213400
,392.443329,405.130005,384.206665,325.329987,404.619995,103885500
,411.470001,414.496674,405.666656,308.973328,409.970001,76192200
,409.333344,413.290009,402.666656,310.856659,407.363342,64886400
,383.263336,399.000000,377.666656,299.980011,387.646667,100337100
,391.200012,391.500000,337.173340,312.843323,341.166656,177317400
,336.803345,359.366669,329.103333,336.290009,355.983337,128408100
,367.589996,368.323334,351.559998,355.666656,354.503326,67189800
,349.166656,351.500000,339.733337,364.646667,344.473328,76719300
,339.209991,343.993347,326.200012,362.823334,337.796661,104326800
,334.436676,352.399994,334.059998,362.063324,351.576660,79627200
,354.503326,373.213318,351.833344,356.779999,363.003326,94336200
,368.850006,370.666656,358.339996,352.260010,365.459991,62696700
,366.290009,379.573334,364.233337,399.926666,379.019989,64926900
,387.443329,400.649994,377.476654,383.196655,385.623322,99217500
,389.170013,393.500000,354.233337,362.706665,369.676666,108515100
,360.130005,377.589996,354.000000,354.899994,372.000000,67680600
,366.489990,369.593323,360.333344,342.320007,360.640015,35042700
,366.996674,380.890015,366.730011,352.706665,378.996674,58393500
,381.456665,389.333344,372.666656,354.799988,381.586670,81276000
,386.899994,390.946655,363.586670,368.739990,365.000000,68450400
,366.353333,371.000000,352.216675,343.853333,361.533325,73114800
,361.596680,363.526672,333.403320,349.869995,338.323334,92322000
,333.836670,340.546661,316.833344,343.503326,336.336670,81663000
,348.066681,352.556671,342.269989,331.883331,350.583344,56084700
,350.903320,357.459991,344.333344,332.089996,356.320007,41906400
,353.546661,354.163330,334.119995,314.633331,334.600006,59438400
,336.250000,340.326660,327.510010,310.000000,339.010010,59664300
,333.696655,335.000000,317.140015,306.133331,322.136658,78595500
,315.000000,322.136658,310.000000,312.470001,319.503326,70806300
,317.736664,326.250000,309.416656,276.366669,325.329987,75169200
,331.500000,331.660004,307.283325,282.116669,308.973328,82771500
,304.923340,320.220001,303.013336,312.239990,310.856659,100437300
,303.566681,307.230011,297.796661,310.416656,299.980011,56480100
,305.623322,313.166656,295.373322,301.886658,312.843323,71517900
,321.886658,338.553345,319.016663,297.046661,336.290009,93634200
,335.600006,357.660004,332.519989,307.773346,355.666656,92713200
,357.890015,372.333344,356.906677,302.446655,364.646667,71145900
,369.829987,373.000000,359.473328,307.333344,362.823334,60324000
,366.213318,368.000000,354.713318,310.666656,362.063324,56154000
,353.776672,365.183319,351.049988,301.516663,356.779999,47040900
,357.813324,360.666656,351.529999,286.666656,352.260010,40733700
,382.583344,400.356659,378.679993,291.920013,399.926666,103931400
,396.516663,402.666656,374.350006,307.476654,383.196655,100248300
,382.216675,390.113342,360.336670,307.796661,362.706665,80119800
,359.000000,362.666656,340.166656,292.116669,354.899994,90336600
,360.123322,360.309998,336.666656,285.660004,342.320007,84164700
,333.333344,353.033325,326.666656,273.843323,352.706665,91815000
,351.223328,358.616669,346.273346,254.679993,354.799988,66063300
,359.616669,371.613342,357.529999,266.923340,368.739990,83739000
,369.690002,371.866669,342.179993,269.956665,343.853333,97209900
,339.959991,350.666656,337.793335,290.143341,349.869995,72924300
,342.203339,356.929993,338.686676,288.123322,343.503326,66743400
,347.236664,351.556671,331.666656,293.296661,331.883331,75442500
,336.576660,347.220001,331.333344,279.763336,332.089996,70488600
,332.113342,334.850006,313.500000,279.429993,314.633331,103416000
,301.586670,311.170013,283.823334,268.193329,310.000000,151565700
,304.733337,317.086670,301.070007,274.799988,306.133331,86595900
,317.476654,329.230011,302.000000,286.323334,312.470001,104867400
,311.119995,311.796661,276.333344,279.433319,276.366669,147109500
,277.186676,285.833344,264.003326,265.116669,282.116669,134789100
,290.903320,312.663330,287.350006,255.456665,312.239990,104436000
,311.736664,314.566681,301.666656,267.296661,310.416656,73138200
,309.393341,310.500000,296.470001,280.076660,301.886658,66792900
,294.000000,312.333344,293.506653,290.533325,297.046661,78855600
,299.073334,312.166656,293.723328,301.796661,307.773346,73625400
,307.929993,315.923340,300.903320,307.053345,302.446655,60994500
,301.843323,308.763336,298.266663,331.326660,307.333344,50729100
,311.666656,315.423340,306.666656,333.036682,310.666656,52259400
,302.790009,314.603333,298.899994,337.973328,301.516663,66126900
,303.209991,305.320007,283.566681,336.880005,286.666656,79645800
,287.190002,299.626678,284.383331,363.946655,291.920013,67756500
,300.000000,307.666656,297.793335,366.523346,307.476654,57286200
,304.683319,308.809998,300.403320,364.663330,307.796661,51294300
,304.420013,306.166656,291.366669,359.200012,292.116669,55178400
,295.333344,295.623322,279.203339,361.529999,285.660004,68501700
,278.043335,285.576660,267.033325,381.816681,273.843323,83288100
,276.809998,278.433319,253.520004,363.753326,254.679993,95256900
,233.463333,267.493347,233.333328,348.586670,266.923340,135322200
,269.743347,273.166656,260.799988,352.420013,269.956665,76067700
,271.670013,292.286682,271.570007,341.829987,290.143341,99006900
,289.893341,296.626678,284.593323,325.309998,288.123322,74766900
,290.709991,295.493347,281.423340,328.983337,293.296661,74643300
,292.923340,295.480011,277.533325,340.790009,279.763336,61623600
,283.033325,285.216675,275.053345,328.333344,279.429993,66999600
,285.433319,288.713318,268.190002,334.763336,268.193329,72494100
,265.176666,283.329987,260.723328,342.716675,274.799988,80399100
,279.826660,286.853333,277.336670,325.733337,286.323334,59184000
,283.816681,284.816681,270.119995,336.260010,279.433319,58648500
,280.066681,281.266663,264.589996,335.016663,265.116669,67037100
,260.203339,266.899994,252.013336,332.673340,255.456665,71152200
,258.423340,268.523346,252.190002,292.140015,267.296661,66841200
,269.666656,280.666656,267.420013,293.836670,280.076660,84028800
,276.996674,291.666656,275.239990,292.503326,290.533325,66582900
,291.496674,302.616669,289.130005,290.253326,301.796661,100414200
,304.993347,314.283325,302.363342,300.980011,307.053345,81981600
,310.000000,332.619995,307.250000,303.083344,331.326660,105868500
,326.646667,346.899994,325.466675,317.540009,333.036682,120676200
,336.576660,341.496674,329.600006,291.093323,337.973328,68920800
,336.000000,340.600006,332.440002,288.549988,336.880005,62031600
,355.033325,365.959991,351.200012,262.369995,363.946655,102506100
,369.329987,371.589996,357.703339,266.679993,366.523346,73614900
,363.723328,371.316681,361.333344,244.666672,364.663330,59865000
,364.856659,367.713318,358.880005,242.666672,359.200012,48992700
,360.383331,364.916656,355.546661,256.529999,361.529999,54263100
,363.126678,383.303345,357.510010,241.456665,381.816681,82035900
,378.766663,384.290009,362.433319,253.869995,363.753326,80075100
,357.823334,359.666656,342.566681,236.603333,348.586670,89348400
,350.796661,358.863342,340.513336,236.473328,352.420013,79447200
,347.736664,349.480011,340.813324,221.300003,341.829987,55013700
,326.799988,336.156677,324.880005,224.966660,325.309998,59357100
,332.546661,340.396667,325.533325,209.386673,328.983337,65976000
,327.026672,342.079987,324.366669,219.600006,340.790009,55121100
,333.096680,337.570007,327.396667,235.910004,328.333344,58422300
,329.676666,338.306671,324.470001,253.210007,334.763336,51715200
,335.019989,344.980011,331.776672,252.753326,342.716675,49847700
,343.333344,344.666656,325.083344,246.789993,325.733337,70711200
,358.243347,364.073334,332.140015,258.333344,336.260010,105416400
,338.303345,344.950012,331.333344,234.516663,335.016663,69696600
,326.323334,336.206665,325.100006,238.279999,332.673340,68341200
,331.809998,333.333344,291.666656,238.886673,292.140015,136133700
,299.526672,306.000000,292.453339,241.866669,293.836670,76956300
,299.993347,300.000000,273.899994,239.706665,292.503326,124948500
,300.750000,311.466675,290.000000,232.229996,290.253326,88133100
,286.923340,302.119995,282.676666,215.736664,300.980011,75781500
,301.059998,308.026672,296.196655,220.889999,303.083344,63709500
,301.313324,318.500000,295.093323,233.000000,317.540009,81643800
,313.006653,315.200012,285.899994,213.100006,291.093323,92519100
,295.666656,296.000000,281.036682,216.759995,288.549988,72903000
,278.816681,281.876678,260.383331,237.036667,262.369995,90810300
,273.103333,275.119995,258.083344,236.086670,266.679993,84401700
,265.000000,269.923340,242.399994,235.070007,244.666672,97224600
,233.666672,253.220001,226.666672,245.706665,242.666672,140313000
,257.826660,262.450012,250.523331,244.919998,256.529999,92150700
,255.720001,256.586670,239.696671,232.663330,241.456665,86098500
,249.119995,254.826660,242.949997,228.490005,253.869995,80236200
,248.173340,253.500000,233.603333,224.473328,236.603333,87811800
,235.666672,244.666672,231.369995,227.263336,236.473328,90296700
,237.996674,240.526672,211.000000,233.066666,221.300003,144973200
,218.339996,226.653336,212.686661,231.733337,224.966660,88903500
,217.843338,217.973328,206.856674,244.543335,209.386673,89092500
,207.949997,223.106674,207.669998,250.763336,219.600006,92139300
,220.473328,239.556671,217.886673,234.343338,235.910004,106003200
