Date,Open,High,Low,Close,Adj Close,Volume
2019-07-17,17.044666,17.220667,16.889999,15.202667,16.990667,146470500
2019-07-18,17.003332,17.049999,16.792667,15.718000,16.902666,71379000
2019-07-19,17.046000,17.330667,16.974667,16.150667,17.212000,105726000
2019-07-22,17.250000,17.476667,16.945999,16.107332,17.045334,102636000
2019-07-23,17.114000,17.365334,16.966667,15.590000,17.344667,75346500
2019-07-24,17.278000,17.738001,17.210667,15.622667,17.658667,166092000
2019-07-25,15.566667,15.633333,15.036667,15.221333,15.254667,336274500
2019-07-26,15.128000,15.350667,14.816667,15.383333,15.202667,150415500
2019-07-29,15.139333,15.729333,15.068667,15.561333,15.718000,139099500
2019-07-30,15.526667,16.224001,15.478667,15.886667,16.150667,121635000
2019-07-31,16.200001,16.445333,15.776667,15.667333,16.107332,137673000
2019-08-01,16.176666,16.300667,15.451333,15.267333,15.590000,123892500
2019-08-02,15.423333,15.751333,15.282000,15.666667,15.622667,92047500
2019-08-05,15.306667,15.424667,15.052000,14.641333,15.221333,105424500
2019-08-06,15.458667,15.500000,15.050000,14.376000,15.383333,83463000
2019-08-07,15.100000,15.571333,15.053333,14.662667,15.561333,71647500
2019-08-08,15.630000,15.986667,15.510000,15.122000,15.886667,79114500
2019-08-09,15.736667,15.930667,15.587333,15.057333,15.667333,58473000
2019-08-12,15.532667,15.718000,15.250000,14.722000,15.267333,69958500
2019-08-13,15.254000,15.733333,15.170000,14.810000,15.666667,72721500
2019-08-14,15.414000,15.433333,14.446000,14.093333,14.641333,143439000
2019-08-15,14.724000,14.770667,14.103333,14.333333,14.376000,122394000
2019-08-16,14.444000,14.816000,14.401333,14.272000,14.662667,76477500
2019-08-19,14.947333,15.188667,14.780000,14.372667,15.122000,79644000
2019-08-20,15.174667,15.272667,14.969333,14.780667,15.057333,61878000
2019-08-21,14.800667,14.881333,14.506667,15.040667,14.722000,116914500
2019-08-22,14.853333,15.026667,14.548000,15.000667,14.810000,98385000
2019-08-23,14.664667,14.744667,14.066667,14.712000,14.093333,128079000
2019-08-26,14.240000,14.334667,14.102667,15.305333,14.333333,75778500
2019-08-27,14.382667,14.586667,14.135333,15.163333,14.272000,81243000
2019-08-28,14.246000,14.483333,14.154000,15.452667,14.372667,48382500
2019-08-29,14.600000,14.893333,14.533333,15.702667,14.780667,77692500
2019-08-30,15.276667,15.496000,14.947333,16.473333,15.040667,139809000
2019-09-03,14.938667,15.263333,14.877333,16.391333,15.000667,80311500
2019-09-04,15.126000,15.230667,14.614000,16.346666,14.712000,86415000
2019-09-05,14.833333,15.320000,14.723333,16.187332,15.305333,110929500
2019-09-06,15.146667,15.309333,15.011333,16.319332,15.163333,62841000
2019-09-09,15.333333,15.584000,15.282000,16.232668,15.452667,72040500
2019-09-10,15.386667,15.702667,15.262667,16.440001,15.702667,73255500
2019-09-11,15.825333,16.544666,15.733333,16.041332,16.473333,150642000
2019-09-12,16.513332,16.900000,16.293333,16.082001,16.391333,128718000
2019-09-13,16.464001,16.563334,16.324667,14.880667,16.346666,79696500
2019-09-16,16.400000,16.495333,16.077999,15.246667,16.187332,70921500
2019-09-17,16.164667,16.373333,16.024668,16.170668,16.319332,57981000
2019-09-18,16.333332,16.544666,16.158001,16.142000,16.232668,62553000
2019-09-19,16.400000,16.529333,16.322666,16.058001,16.440001,71937000
2019-09-20,16.432667,16.463333,15.877333,16.312668,16.041332,95295000
2019-09-23,16.000000,16.345333,15.948000,16.208668,16.082001,65103000
2019-09-24,16.101334,16.132668,14.840667,15.535333,14.880667,193372500
2019-09-25,14.970667,15.265333,14.557333,15.428667,15.246667,141406500
2019-09-26,15.377333,16.220667,15.160000,15.848000,16.170668,178267500
2019-09-27,16.146667,16.580667,15.915333,16.003332,16.142000,166746000
2019-09-30,16.200001,16.265333,15.740667,16.302000,16.058001,88197000
2019-10-01,16.100000,16.396667,15.942000,16.316000,16.312668,92439000
2019-10-02,16.219334,16.309999,15.962000,16.525999,16.208668,84471000
2019-10-03,15.457333,15.632000,14.952000,17.130667,15.535333,226267500
2019-10-04,15.440667,15.652000,15.204667,17.192667,15.428667,119925000
2019-10-07,15.320000,15.904000,15.236667,17.316668,15.848000,120963000
2019-10-08,15.724667,16.262667,15.633333,17.464666,16.003332,130173000
2019-10-09,16.087999,16.486668,16.043333,17.129999,16.302000,103416000
2019-10-10,16.351999,16.618668,16.105333,16.900000,16.316000,94249500
2019-10-11,16.476667,16.738667,16.454000,17.038668,16.525999,127131000
2019-10-14,16.526667,17.236668,16.475332,16.978666,17.130667,153075000
2019-10-15,17.180000,17.333332,16.941334,19.978666,17.192667,96492000
2019-10-16,17.159332,17.473333,17.128000,21.875334,17.316668,100261500
2019-10-17,17.500000,17.652000,17.344667,21.847334,17.464666,71539500
2019-10-18,17.379999,17.520000,17.006666,21.081333,17.129999,86247000
2019-10-21,17.222000,17.299999,16.678667,21.000668,16.900000,75304500
2019-10-22,16.954666,17.222000,16.723333,20.994667,17.038668,69012000
2019-10-23,16.966667,17.076000,16.756666,20.887333,16.978666,78916500
2019-10-24,19.891333,20.328667,19.280001,21.164667,19.978666,445813500
2019-10-25,19.848000,22.000000,19.740667,21.148001,21.875334,450091500
2019-10-28,21.836000,22.722668,21.506666,21.771999,21.847334,283054500
2019-10-29,21.332666,21.620001,20.983334,22.369333,21.081333,190264500
2019-10-30,20.866667,21.252666,20.664667,22.476000,21.000668,144627000
2019-10-31,20.873333,21.266666,20.866667,23.006001,20.994667,76005000
2019-11-01,21.087999,21.098667,20.653334,23.328667,20.887333,95758500
2019-11-04,20.986668,21.462667,20.617332,23.073999,21.164667,131805000
2019-11-05,21.308001,21.567333,21.074667,23.290001,21.148001,104151000
2019-11-06,21.200001,21.781334,20.966667,23.478001,21.771999,119113500
2019-11-07,21.942667,22.766666,21.868000,23.332666,22.369333,217009500
2019-11-08,22.299999,22.497334,22.166668,23.968000,22.476000,91038000
2019-11-11,22.930000,23.279333,22.799999,23.481333,23.006001,149800500
2019-11-12,23.126667,23.358000,22.936001,23.655333,23.328667,110391000
2019-11-13,23.666668,23.755333,23.011999,22.202667,23.073999,126301500
2019-11-14,23.073999,23.589333,22.860666,22.422667,23.290001,96973500
2019-11-15,23.375999,23.520000,23.224001,21.927999,23.478001,72135000
2019-11-18,23.528000,23.543333,23.073334,22.086000,23.332666,66006000
2019-11-19,23.450001,23.999332,23.186666,21.996000,23.968000,115872000
2019-11-20,24.000000,24.080000,23.304667,22.324667,23.481333,100876500
2019-11-21,23.634001,24.056000,23.600000,22.413334,23.655333,91650000
2019-11-22,22.677334,22.733334,22.000000,22.202000,22.202667,253059000
2019-11-25,22.954666,22.971333,22.297333,22.024668,22.422667,185092500
2019-11-26,22.351334,22.366667,21.806667,22.392668,21.927999,119211000
2019-11-27,22.074667,22.261999,21.904667,22.635332,22.086000,83334000
2019-11-29,22.073999,22.084000,21.833332,23.256001,21.996000,36984000
2019-12-02,21.959999,22.425333,21.912666,23.513332,22.324667,91117500
2019-12-03,22.174667,22.527332,22.146000,23.978666,22.413334,98605500
2019-12-04,22.516666,22.524000,22.190001,23.892668,22.202000,82995000
2019-12-05,22.188667,22.294666,21.816668,25.433332,22.024668,55869000
2019-12-06,22.333332,22.590668,22.318001,25.266001,22.392668,114186000
2019-12-09,22.439333,22.963333,22.338667,26.209999,22.635332,135346500
2019-12-10,22.664000,23.382000,22.620667,26.936001,23.256001,132424500
2019-12-11,23.458668,23.812668,23.406000,27.039333,23.513332,103467000
2019-12-12,23.661333,24.182667,23.548668,27.948000,23.978666,116458500
2019-12-13,24.070000,24.347334,23.642668,28.350000,23.892668,98563500
2019-12-16,24.170000,25.573999,24.166668,28.729334,25.433332,272613000
2019-12-17,25.266001,25.700001,25.059999,28.691999,25.266001,127452000
2019-12-18,25.375334,26.348000,25.372000,27.646667,26.209999,211815000
2019-12-19,26.488001,27.123333,26.433332,27.888666,26.936001,271606500
2019-12-20,27.352667,27.533333,26.679333,28.684000,27.039333,221290500
2019-12-23,27.452000,28.134001,27.333332,29.534000,27.948000,199794000
2019-12-24,27.890667,28.364668,27.512667,30.102667,28.350000,120820500
2019-12-26,28.527332,28.898666,28.423332,31.270666,28.729334,159508500
2019-12-27,29.000000,29.020666,28.407333,32.809334,28.691999,149185500
2019-12-30,28.586000,28.600000,27.284000,32.089333,27.646667,188796000
2019-12-31,27.000000,28.086000,26.805332,31.876667,27.888666,154285500
2020-01-02,28.299999,28.713333,28.114000,34.990665,28.684000,142981500
2020-01-03,29.366667,30.266666,29.128000,35.861332,29.534000,266677500
2020-01-06,29.364668,30.104000,29.333332,34.566666,30.102667,151995000
2020-01-07,30.760000,31.441999,30.224001,34.232666,31.270666,268231500
2020-01-08,31.580000,33.232666,31.215334,34.033333,32.809334,467164500
2020-01-09,33.139999,33.253334,31.524668,36.480000,32.089333,426606000
2020-01-10,32.119331,32.329334,31.580000,37.970669,31.876667,194392500
2020-01-13,32.900002,35.042000,32.799999,38.146667,34.990665,397764000
2020-01-14,36.284000,36.493999,34.993332,37.654667,35.861332,434943000
2020-01-15,35.317333,35.855999,34.452667,37.201332,34.566666,260532000
2020-01-16,32.916668,34.297333,32.811333,37.793331,34.232666,326050500
2020-01-17,33.840668,34.377998,33.543999,38.732666,34.033333,204436500
2020-01-21,35.349998,36.571999,35.227333,42.720669,36.480000,267052500
2020-01-22,38.125999,39.633331,37.273335,43.371334,37.970669,470535000
2020-01-23,37.616669,38.799999,37.040001,52.000000,38.146667,294765000
2020-01-24,38.042000,38.257332,36.950668,59.137333,37.654667,215304000
2020-01-27,36.132668,37.629333,35.952000,48.980000,37.201332,204121500
2020-01-28,37.899334,38.453999,37.205334,49.930668,37.793331,176827500
2020-01-29,38.379333,39.320000,37.828667,49.871334,38.732666,267022500
2020-01-30,42.161331,43.391998,41.200001,51.418667,42.720669,435085500
2020-01-31,42.666668,43.533333,42.167999,51.625332,43.371334,235789500
2020-02-03,44.912666,52.409332,44.901333,51.152668,52.000000,705975000
2020-02-04,58.863998,64.599335,55.591999,53.599998,59.137333,914082000
2020-02-05,54.883999,56.398666,46.940666,53.335335,48.980000,726357000
2020-02-06,46.661331,53.055332,45.799999,57.226665,49.930668,598212000
2020-02-07,48.703335,51.316666,48.666668,61.161331,49.871334,255952500
2020-02-10,53.333332,54.666000,50.160000,59.960667,51.418667,370338000
2020-02-11,51.252666,52.234001,50.533333,60.066666,51.625332,175462500
2020-02-12,51.858002,52.650002,50.891335,55.585999,51.152668,180337500
2020-02-13,49.456001,54.533333,49.000000,53.327332,53.599998,394339500
2020-02-14,52.481335,54.198002,52.366669,51.919998,53.335335,235405500
2020-02-18,56.106667,57.333332,55.490665,45.266666,57.226665,245725500
2020-02-19,61.566666,62.985332,60.068001,44.532665,61.161331,381345000
2020-02-20,60.796665,60.799999,57.329334,49.574669,59.960667,264523500
2020-02-21,60.465332,60.870667,58.696667,49.700668,60.066666,214722000
2020-02-24,55.933334,57.566666,54.813332,49.966667,55.585999,227883000
2020-02-25,56.599998,57.106667,52.466667,48.302666,53.327332,259357500
2020-02-26,52.166668,54.220669,51.740665,46.898666,51.919998,211282500
2020-02-27,48.666668,49.318001,44.599998,40.533333,45.266666,364158000
2020-02-28,41.980000,46.034668,40.768002,43.021999,44.532665,363343500
2020-03-02,47.417332,49.579334,45.778000,42.282001,49.574669,302925000
2020-03-03,53.666668,53.798668,47.740665,37.369999,49.700668,386760000
2020-03-04,50.930668,51.101334,48.315334,36.441334,49.966667,225735000
2020-03-05,48.251331,49.716667,47.871334,29.671333,48.302666,162790500
2020-03-06,46.000000,47.133331,45.618000,28.680000,46.898666,189943500
2020-03-09,40.359333,44.200001,40.333332,24.081333,40.533333,256105500
2020-03-10,43.962002,44.533333,40.533333,28.509333,43.021999,233916000
2020-03-11,42.680000,43.571999,40.866669,28.502001,42.282001,199837500
2020-03-12,38.726002,39.633331,36.416668,28.952667,37.369999,283636500
2020-03-13,39.666668,40.504665,33.466667,33.666668,36.441334,339604500
2020-03-16,31.299999,32.991333,29.478001,35.950001,29.671333,307342500
2020-03-17,29.334000,31.456667,26.400000,35.210667,28.680000,359919000
2020-03-18,25.933332,26.990667,23.367332,34.290668,24.081333,356793000
2020-03-19,24.980000,30.133333,23.897333,33.475334,28.509333,452932500
2020-03-20,29.213333,31.799999,28.386000,34.933334,28.502001,424282500
2020-03-23,28.906668,29.466667,27.366667,32.104000,28.952667,246817500
2020-03-24,31.820000,34.245998,31.600000,30.298000,33.666668,343428000
2020-03-25,36.349998,37.133331,34.074001,32.000668,35.950001,318340500
2020-03-26,36.492668,37.333332,34.150002,34.416000,35.210667,260710500
2020-03-27,33.666668,35.053333,32.935333,36.363335,34.290668,215661000
2020-03-30,34.017334,34.443333,32.748669,36.589333,33.475334,179971500
2020-03-31,33.416668,36.197334,33.133331,38.200001,34.933334,266572500
2020-04-01,33.599998,34.263332,31.673332,43.396667,32.104000,200298000
2020-04-02,32.068668,32.950668,29.760000,47.326000,30.298000,297876000
2020-04-03,33.966667,34.366001,31.226000,48.655334,32.000668,338431500
2020-04-06,34.080002,34.733334,33.197334,49.680668,34.416000,223527000
